,Model,Independent variable1,Independent variable2,Independent variable3,Independent variable4,Independent variable5,Adjusted R2,Coefficient1,Coefficient2,Coefficient3,Coefficient4,Coefficient5
502,Fixed effect,tornado_count,wildfire_dummy,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.06178805777646301,0.0004365234325500671,0.030326735202048115,5.714630605739305e-06,-7.475268554962551,0.0002735834011976569
503,Fixed effect,tornado_count,wildfire_dummy,PerCapitaIncome,heat_death,winter_storm_count,0.062056252368580256,0.0004804260059502748,0.0320568906301487,-2.578153053981525e-06,-0.0013661612624352884,0.0002565235303905515
504,Fixed effect,tornado_count,wildfire_dummy,GDP_per_capita,heat_death,winter_storm_count,0.062353406838427605,0.0004742593698961021,0.029956665197988216,-3.169631998017658,-0.0014585832887191374,0.0002485466408429975
505,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,tornado_injury,flood_count,0.060304749495173504,0.0003654289596347927,0.0002813530480106165,0.005104175505148176,1.7312414024790952e-05,0.0002034350638828531
506,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,tornado_injury,flood_death,0.060960496334176106,0.00034804918101096095,0.0002966058782280539,0.00371715101839009,2.397874795839903e-05,0.009013103753257135
507,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,tornado_injury,avg_tornado_scale,0.06014928612984172,0.00043174328923612794,0.00025378111069727677,0.012820081292982611,8.500478735871376e-06,0.01754111832052939
508,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,tornado_injury,PerCapitaIncome,0.0600825851751704,0.0004499350696714551,0.00024783214720927544,0.009987968593484043,1.9332426699450967e-05,-1.696006507921787e-06
509,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,tornado_injury,GDP_per_capita,0.06033068569286637,0.0004438999426934683,0.00023902836948326879,0.008425814053891144,2.0639598649125802e-05,-2.422184171505866
510,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,tornado_injury,heat_death,0.06182131503585764,0.0006064134598106232,0.00042377152764515086,0.004807565293557629,8.701258191650728e-08,-0.002420071916926945
511,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,tornado_injury,winter_storm_count,0.06097115611753645,0.00046032469898335136,0.00022775704681618055,0.006042033863567838,5.51509652713634e-06,0.0002578475054389452
512,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_count,flood_death,0.060989368451724646,0.00037783059686252344,0.0003013122872971193,0.0017286594001074292,8.450688395276861e-05,0.007957767750145948
513,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_count,avg_tornado_scale,0.06049229875057449,0.00037132432763171275,0.00027911502251500703,0.0068350004042316975,0.00018806393115335291,0.015793097698023475
514,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_count,PerCapitaIncome,0.06051900874223526,0.0003977463355373262,0.0002756678458749332,0.0030385037752249148,0.0002157491192871664,-1.8833754030853948e-06
515,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_count,GDP_per_capita,0.06075062065241288,0.00039678994556207014,0.0002663845881029934,0.0016418106925661473,0.00021178659780209786,-2.491348906494539
516,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_count,heat_death,0.062194981853582076,0.0005176531268839925,0.00044971368730412303,-0.0010513382687931375,0.00019442444742304564,-0.0024040268139985323
517,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_count,winter_storm_count,0.06113138038604804,0.0004160857011537639,0.00024781276378610986,0.0024378137316862763,0.00013151964708301892,0.00023449306876421059
518,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_death,avg_tornado_scale,0.06111995829573835,0.0003684669609924047,0.0002940144524191407,0.005173948987726621,0.00861890917507795,0.015231303072814341
519,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_death,PerCapitaIncome,0.0611605860178116,0.00040051648016916876,0.00028926547187415973,0.0018302398983032176,0.00914144301337916,-1.8795035853651054e-06
520,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_death,GDP_per_capita,0.06138755573137322,0.00039872142591749555,0.0002801751770298206,0.0004028245646925587,0.009051809211431127,-2.4775894969883154
521,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_death,heat_death,0.06315278239666267,0.000509847280985317,0.00048524879163722254,-0.004240031974443911,0.010092969908913448,-0.002606865641496932
522,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,flood_death,winter_storm_count,0.06175368600720499,0.0003953941050797291,0.0002673046686784772,-4.557290850851043e-05,0.007786575642047933,0.0002276987823869096
523,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,avg_tornado_scale,PerCapitaIncome,0.06028680416900323,0.00045201919908170187,0.00024832953339984105,0.011469564923934993,0.016555324050419647,-1.4743700573298934e-06
524,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,avg_tornado_scale,GDP_per_capita,0.06052210358243504,0.0004501637689170827,0.0002396803668313938,0.00988372070097487,0.016166192359015223,-2.2527432266759044
525,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,avg_tornado_scale,heat_death,0.06202587682800309,0.0005629314080034269,0.0004229443841194878,0.006380294868600873,0.01578400073198637,-0.0023893209914745035
526,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,avg_tornado_scale,winter_storm_count,0.06115930338090514,0.00043333762117922937,0.0002292708352760381,0.007548558134292392,0.0152269478003855,0.0002508259994576478
527,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,PerCapitaIncome,GDP_per_capita,0.060685053953039025,0.0004902560812633191,0.0002220248557752263,0.006071453804630613,7.498767481104535e-06,-9.028037690510168
528,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,PerCapitaIncome,heat_death,0.0624001209869659,0.000615241092105742,0.00043665473469740445,0.0016192170804393926,-3.056686410913828e-06,-0.002736573827214284
529,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,PerCapitaIncome,winter_storm_count,0.061211771124773606,0.00046912143177715913,0.00022034938326589588,0.004291748567737527,-1.9281794610614734e-06,0.000267035290217326
530,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,GDP_per_capita,heat_death,0.06280905005098358,0.0006156332024399356,0.00043086538856151267,-0.0007183631911025682,-3.739576586306692,-0.0028292095874740144
531,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,GDP_per_capita,winter_storm_count,0.06144396798183349,0.000466562762817277,0.00021175326793972194,0.0028095060140571134,-2.5241399898233494,0.0002650486708906902
532,Fixed effect,tornado_count,wildfire_count,tropical_storm_dummy,heat_death,winter_storm_count,0.062398164509298915,0.0005745825063314189,0.0003849756084096744,0.001748506883199196,-0.002130380117338068,0.00019322559163142153
533,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_count,flood_death,0.061020253771548516,0.0003231162535415739,0.0003032893825871878,2.478924162971504e-05,8.87922543271162e-05,0.00810660121729354
534,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_count,avg_tornado_scale,0.06047701687512386,0.00036410988003689605,0.00027688549614974584,1.3217803354395035e-05,0.00020163526524406432,0.015061685092520889
535,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_count,PerCapitaIncome,0.060549240705827234,0.00034445255489590394,0.0002764445436233365,2.5930721735221176e-05,0.0002253536429882941,-2.0036492639588848e-06
536,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_count,GDP_per_capita,0.06078607532447933,0.0003376784012211618,0.00026774612422797553,2.64900159480365e-05,0.00021864893870577695,-2.576515609967354
537,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_count,heat_death,0.06219585783628123,0.0005010944676994686,0.0004501940773228335,5.247619651630506e-06,0.00019356616682129598,-0.00239581160036531
538,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_count,winter_storm_count,0.06113277523585059,0.0004020506900684456,0.00024746035252511714,9.257042447179407e-06,0.00013692653532187713,0.0002343569152691605
539,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_death,avg_tornado_scale,0.06112690543074917,0.00034155782189804396,0.00029304139769222086,2.011319108768439e-05,0.00892106795699944,0.014546832304952545
540,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_death,PerCapitaIncome,0.06121451112261311,0.00032801307535296827,0.0002913252637223874,3.273523778921404e-05,0.009402435085336861,-2.01203715320591e-06
541,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_death,GDP_per_capita,0.061445223681389494,0.00031969984258702885,0.00028297092753968775,3.3213303733073376e-05,0.009254013878085676,-2.568044497964835
542,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_death,heat_death,0.06315208370482794,0.00046140706934661254,0.0004869774017556731,1.2979114539999248e-05,0.01000765941078869,-0.002577785841282409
543,Fixed effect,tornado_count,wildfire_count,tornado_injury,flood_death,winter_storm_count,0.061768325827770476,0.00035533157583436653,0.000269260971208514,1.6667118313979797e-05,0.007887619058030905,0.00022597651256748693
544,Fixed effect,tornado_count,wildfire_count,tornado_injury,avg_tornado_scale,PerCapitaIncome,0.06022482034148369,0.0004708449511751761,0.00023993352119396568,1.4125521705196572e-05,0.015530150126399333,-1.6081749564927958e-06
545,Fixed effect,tornado_count,wildfire_count,tornado_injury,avg_tornado_scale,GDP_per_capita,0.06048204747590591,0.00045723789630883226,0.00023235321113094284,1.5970126925538467e-05,0.015230275275459226,-2.3874142955139237
546,Fixed effect,tornado_count,wildfire_count,tornado_injury,avg_tornado_scale,heat_death,0.062004440415738715,0.0006019155957129347,0.0004198551538031328,-3.992189836188834e-06,0.015414962141749075,-0.0024203007094230075
547,Fixed effect,tornado_count,wildfire_count,tornado_injury,avg_tornado_scale,winter_storm_count,0.061128316216328527,0.00046313377205908665,0.00022298479734744829,1.4694276149576811e-06,0.014681418201760253,0.0002559938321607784
548,Fixed effect,tornado_count,wildfire_count,tornado_injury,PerCapitaIncome,GDP_per_capita,0.06067169920646598,0.0004894575090150369,0.00021756857536672983,1.1429793539369899e-05,7.5419793981467755e-06,-9.149548939357565
549,Fixed effect,tornado_count,wildfire_count,tornado_injury,PerCapitaIncome,heat_death,0.062405518278065064,0.0005956230034024444,0.0004363585937694538,1.1411539335693996e-05,-3.1092499973783597e-06,-0.0027403340932917056
550,Fixed effect,tornado_count,wildfire_count,tornado_injury,PerCapitaIncome,winter_storm_count,0.06121070056130484,0.0004565891662439108,0.00021755220102548942,1.3097335201885624e-05,-2.004478627165354e-06,0.00026922954505104554
551,Fixed effect,tornado_count,wildfire_count,tornado_injury,GDP_per_capita,heat_death,0.0628155508810253,0.0005856669807347919,0.0004314846867630801,1.134137574971513e-05,-3.7582649713206546,-0.0028196761934227285
552,Fixed effect,tornado_count,wildfire_count,tornado_injury,GDP_per_capita,winter_storm_count,0.061449947203177535,0.0004457159683134986,0.00021018269920938462,1.3958207296249698e-05,-2.585505217192682,0.00026599922698686675
553,Fixed effect,tornado_count,wildfire_count,tornado_injury,heat_death,winter_storm_count,0.06239723986458989,0.0005909847274572798,0.0003838378099231773,-3.746525584469464e-06,-0.0021388237590539206,0.00019440483500555376
554,Fixed effect,tornado_count,wildfire_count,flood_count,flood_death,avg_tornado_scale,0.061159310421334934,0.000356702694488041,0.00029885315588528994,7.943616083818003e-05,0.007879064841004101,0.01443991504228232
555,Fixed effect,tornado_count,wildfire_count,flood_count,flood_death,PerCapitaIncome,0.06123989445906508,0.0003659310267712191,0.0002977220868829535,9.76767866475832e-05,0.008069397437045846,-1.963209737144992e-06
556,Fixed effect,tornado_count,wildfire_count,flood_count,flood_death,GDP_per_capita,0.06146009225194349,0.00036123196704161676,0.0002889914904210837,9.226736351552079e-05,0.00798530870375095,-2.503986973682486
557,Fixed effect,tornado_count,wildfire_count,flood_count,flood_death,heat_death,0.06316296036682834,0.0004720186759360406,0.000489666290126361,4.8254418378107714e-05,0.009365901668983836,-0.002567703989133394
558,Fixed effect,tornado_count,wildfire_count,flood_count,flood_death,winter_storm_count,0.06175820104990515,0.0003857117980978451,0.00027005625614411126,2.350768192132485e-05,0.007528674677774818,0.00022413673693891402
559,Fixed effect,tornado_count,wildfire_count,flood_count,avg_tornado_scale,PerCapitaIncome,0.06067308531449411,0.000382551277871956,0.00027295758378880993,0.0002112654864763718,0.013943065033074546,-1.7776362445729576e-06
560,Fixed effect,tornado_count,wildfire_count,flood_count,avg_tornado_scale,GDP_per_capita,0.06090570711377319,0.0003768215339221169,0.0002646062018709252,0.0002056015228476758,0.013815007700416753,-2.4159295968223624
561,Fixed effect,tornado_count,wildfire_count,flood_count,avg_tornado_scale,heat_death,0.06235393765845221,0.00048674094959729044,0.0004473007597834186,0.00018411417364780713,0.013926401623890054,-0.0023804784578397332
562,Fixed effect,tornado_count,wildfire_count,flood_count,avg_tornado_scale,winter_storm_count,0.06128701480663623,0.00039799920877125935,0.0002457153868904402,0.00012783617156468608,0.013900520802713137,0.0002309905513143667
563,Fixed effect,tornado_count,wildfire_count,flood_count,PerCapitaIncome,GDP_per_capita,0.06101905003327268,0.00040789806905216694,0.0002492555460100506,0.00018722256540157454,6.414292318843597e-06,-8.177040513373191
564,Fixed effect,tornado_count,wildfire_count,flood_count,PerCapitaIncome,heat_death,0.06285711839993846,0.0004971722234528181,0.00046799106217282745,0.0002106262284170626,-3.263202640920709e-06,-0.002719215873419456
565,Fixed effect,tornado_count,wildfire_count,flood_count,PerCapitaIncome,winter_storm_count,0.061408854648556055,0.00040620786192189563,0.00024245441277019486,0.00014605461077590913,-2.0730327532735137e-06,0.00024140807589818192
566,Fixed effect,tornado_count,wildfire_count,flood_count,GDP_per_capita,heat_death,0.0632165954657512,0.0004946544977733976,0.0004605932993352325,0.00019819552729372216,-3.772839655530383,-0.002787404535820414
567,Fixed effect,tornado_count,wildfire_count,flood_count,GDP_per_capita,winter_storm_count,0.061629408315874046,0.00040136372110318304,0.00023406962863657742,0.00013951998895429408,-2.579972484052657,0.000239261887722647
568,Fixed effect,tornado_count,wildfire_count,flood_count,heat_death,winter_storm_count,0.06259446538082902,0.000504504001572141,0.0004105917184762223,0.00014251678035664687,-0.002151287659988632,0.0001653641736950094
569,Fixed effect,tornado_count,wildfire_count,flood_death,avg_tornado_scale,PerCapitaIncome,0.06131008737492882,0.00038013964920059626,0.000287518239878249,0.009007115619895496,0.013588199481372375,-1.7703675372393898e-06
570,Fixed effect,tornado_count,wildfire_count,flood_death,avg_tornado_scale,GDP_per_capita,0.06153614331307189,0.0003730398128917435,0.0002794820060015172,0.008879186684960443,0.01345152094208856,-2.3946473939876642
571,Fixed effect,tornado_count,wildfire_count,flood_death,avg_tornado_scale,heat_death,0.0632839603644787,0.000465100687531747,0.000483734177504523,0.00975037748124566,0.01307165892266506,-0.002563681104906851
572,Fixed effect,tornado_count,wildfire_count,flood_death,avg_tornado_scale,winter_storm_count,0.061898323652365805,0.0003682483952947515,0.0002670254268111752,0.007629370905167436,0.01326018888113978,0.00022277206535815513
573,Fixed effect,tornado_count,wildfire_count,flood_death,PerCapitaIncome,GDP_per_capita,0.06164240549126454,0.000397587677841235,0.00026571578256814643,0.008544502095678856,6.191620567100707e-06,-7.960349335288956
